"Province_State","year_month","Lat","Long_","Confirmed","Deaths","Incident_Rate","Total_Test_Results","Case_Fatality_Ratio","Testing_Rate"
"Tennessee","2020-12",35.7478,-86.6923,471792.290322581,5663.96774193548,6910.42765980568,5088197.80645161,1.20400208799491,74506.7823202574
"Tennessee","2021-01",35.7478,-86.6923,663438.806451613,8196.12903225806,9718.49691509001,6047184.29032258,1.23226447702185,88549.2782922588
"Tennessee","2021-02",35.7478,-86.6923,747404.142857143,10760.5714285714,10949.9270545541,6682059.60714286,1.43829328208404,97845.7952183215
"Tennessee","2021-03",35.7478,-86.6923,786863.838709677,11636.9677419355,11528.9161168757,6984861.83870968,1.47925439332146,102279.746257888
"Tennessee","2021-04",35.7478,-86.6923,823490.966666667,11987.3333333333,12065.823773124,7406241.73333333,1.45830295717241,108450.037051821
"Tennessee","2021-05",35.7478,-86.6923,851658.419354839,12260.6774193548,12478.7291849975,7808859.87096774,1.44212493367343,114345.598325182
"Tennessee","2021-06",35.7478,-86.6923,862435.533333333,12444.8,12636.6678215159,8074514.43333333,1.44564839282811,118235.593840973
"Tennessee","2021-07",35.7478,-86.6923,874960.451612903,12572.7741935484,12820.2374486379,8279031.51612903,1.43976646512715,121230.349616645
"Tennessee","2021-08",35.7478,-86.6923,961161,12985.2580645161,14084.2971827973,8681749.80645161,1.35544182455451,127127.37743176
"Tennessee","2021-09",35.7478,-86.6923,1155951.6,14212.2666666667,16941.5081042988,9483606.73333333,1.23208186125476,138869.01597958
"Tennessee","2021-10",35.7478,-86.6923,1259023.12903226,15784.4838709677,18454.2352956548,10107711.6129032,1.25507832802617,148007.820754065
"Tennessee","2021-11",35.7478,-86.6923,1297118.93333333,16678.0333333333,19013.1573745229,10501181.1333333,1.28720581395036,153769.418282992
"Tennessee","2021-12",35.7478,-86.6923,1351244.35483871,18502.7096774194,19807.1476967077,10919153.516129,1.36967430392354,159889.812679089
"Tennessee","2022-01",35.7478,-86.6923,1649313.77419355,21538.5806451613,24181.7994575965,11487594.4193548,1.31361308033141,168213.526545888
"Tennessee","2022-02",35.7478,-86.6923,1965284.78571429,23537.1071428571,28819.0955241648,12223457.7857143,1.19862985052911,178988.817472132
"Tennessee","2022-03",35.7478,-86.6923,2013588.83870968,25155.0967741935,29511.1305058694,12596209.6834506,1.2459844208178,184450.766647612
"Tennessee","2022-04",35.7478,-86.6923,2022817.23333333,26006.8333333333,29640.5392511598,12808109.8666667,1.28357426511449,187549.912576055
"Tennessee","2022-05",35.7478,-86.6923,2043113.96774194,26294.6129032258,29851.4838572505,12976055.8064516,1.28936205400903,190009.154935159
"Tennessee","2022-06",35.7478,-86.6923,2091666.06666667,26564.6666666667,30544.6764132002,13173587.1333333,1.27301166319522,192901.617873689
"Tennessee","2022-07",35.7478,-86.6923,2164271.80645161,26852.3548387097,31600.3974863177,13362285.7741935,1.24356210922766,195664.743264611
"Tennessee","2022-08",35.7478,-86.6923,2251757.90322581,27254.3548387097,32851.081021965,13549537.6451613,1.21360554632036,198406.683519285
"Tennessee","2022-09",35.7478,-86.6923,2323303.9,27620.7666666667,33967.952297989,14355465.0216375,1.18934734955444,202983.96426122
"Tennessee","2022-10",35.7478,-86.6923,2351955.74193548,28009.6129032258,34388.642873421,16215415.0788329,1.1908999554621,211321.621749601
"Tennessee","2022-11",35.7478,-86.6923,2379850.36666667,28250.5333333333,34756.5933059157,16645637.410344,1.18820298853949,214769.565097879
"Tennessee","2022-12",35.7478,-86.6923,2416063,28497.2580645161,35238.052262628,16801601.6708556,1.18193340360671,215892.799852467
"Tennessee","2023-01",35.7478,-86.6923,2460639.93548387,28798.8064516129,35893.3915183641,19231120.8728753,1.17116666190771,219808.741195098
"Tennessee","2023-02",35.7478,-86.6923,2498056.5,29128.4285714286,36458.3654521867,19807897.9764098,1.1675098703426,217503.196902628
"Tennessee","2023-03",35.7478,-86.6923,2513013.2,29243.9,36750.5733489877,20058455.0105114,1.16431096710973,215140.137966104
"Texas","2020-04",31.0545,-97.5635,15397.9444444444,565.111111111111,52.8345158173788,814082.792592736,2.06303161123971,910.707215840117
"Texas","2020-05",31.0545,-97.5635,38613,1334.35483870968,131.264695281063,1128739.150968,1.96488846801107,2331.07977839713
"Texas","2020-06",31.0545,-97.5635,94820.4666666667,2140.26666666667,326.105283712538,1631978.2134936,1.86429907770249,4588.2089252608
"Texas","2020-07",31.0545,-97.5635,285290.903225806,4089.67741935484,983.605111849975,3082541.7510064,1.8869354699202,9293.65227715863
"Texas","2020-08",31.0545,-97.5635,550752,10419.3225806452,1899.18320890407,5889662.83230239,1.92173488496975,14893.2093426234
"Texas","2020-09",31.0545,-97.5635,716208.566666667,14820.5666666667,2468.92469543059,8448200.48700375,1.90548136798503,18955.2113741029
"Texas","2020-10",31.0545,-97.5635,845405.935483871,17559.7419354839,2913.78438066049,9399474.89937959,1.96741178298632,24644.7788288808
"Texas","2020-11",31.0545,-97.5635,1056961.63333333,20518.5666666667,3638.29274003895,9612125.68312648,1.9314032681016,32161.1625917948
"Texas","2020-12",31.0545,-97.5635,1474660.09677419,25132.1612903226,5076.22900846036,12244586.516129,1.70801785744678,42228.7100575735
"Texas","2021-01",31.0545,-97.5635,2106151.74193548,32191.5483870968,7253.84230908855,15451454,1.52683965209294,53288.4446587431
"Texas","2021-02",31.0545,-97.5635,2582242.46428571,40700.1785714286,8896.10776588775,18586055.3214286,1.57571343440317,64098.9501971972
"Texas","2021-03",31.0545,-97.5635,2768757.70967742,46391.2580645161,9539.86856093067,20346783.6451613,1.67687878679888,70171.2896571802
"Texas","2021-04",31.0545,-97.5635,2880275.6,49308.4,9924.73620649774,22105677.5666667,1.71492600396257,76237.3026936711
"Texas","2021-05",31.0545,-97.5635,2966519.61290323,50810.935483871,10222.0091636575,23773411.5483871,1.71706922302325,81988.9264560959
"Texas","2021-06",31.0545,-97.5635,3016893.93333333,51854.8666666667,10395.8655369016,25014218.5666667,1.72343462696174,86268.1791481579
"Texas","2021-07",31.0545,-97.5635,3078146.4516129,52662.0967741935,10607.0676372186,26093908.2580645,1.71561957115496,89991.7759286725
"Texas","2021-08",31.0545,-97.5635,3384011.16129032,54544.3870967742,11661.1013285512,28124265.9677419,1.61634525192972,96994.0039681565
"Texas","2021-09",31.0545,-97.5635,3887579.1,60832.2666666667,13398.0226363876,31285149.7,1.56664118016068,107895.151383743
"Texas","2021-10",31.0545,-97.5635,4195179.90322581,68309.7419354839,14459.3763106805,33986066.2903226,1.63066352861612,117209.979894464
"Texas","2021-11",31.0545,-97.5635,4318847.33333333,72584.0333333333,14885.5469046333,35951757.6333333,1.68376351735323,123989.188786274
"Texas","2021-12",31.0545,-97.5635,4456917.51612903,74714.9032258065,15360.5968623501,37787571.0967742,1.67955371480271,130320.479301092
"Texas","2022-01",31.0545,-97.5635,5454062.29032258,77185.0967741935,18825.5122478681,41200467.4516129,1.4256354308687,142090.759206843
"Texas","2022-02",31.0545,-97.5635,6470527.25,82241.0357142857,22403.6121347226,44952188.4642857,1.26707681563154,155029.565972787
"Texas","2022-03",31.0545,-97.5635,6650635.38709677,86298.6451612903,23028.3014024224,46713418.516129,1.29362825420681,161103.635775471
"Texas","2022-04",31.0545,-97.5635,6763112.36666667,87606.3333333333,23391.6039086149,47971178.8918422,1.29422912747995,165459.139694722
"Texas","2022-05",31.0545,-97.5635,6858944.74193548,88048.4193548387,23713.1595212749,48753612.2580645,1.28352167330826,168139.785985687
"Texas","2022-06",31.0545,-97.5635,7033679.3,88309.2666666667,24315.6706751251,49677826.1333333,1.25519061337483,171327.183103819
"Texas","2022-07",31.0545,-97.5635,7344288.64516129,88752.0967741935,25386.6987788436,50725913.4516129,1.20860790575221,174941.790703352
"Texas","2022-08",31.0545,-97.5635,7682565.61290323,89538.7096774193,26577.7804117942,51722150.0645161,1.16538174080789,178377.577368717
"Texas","2022-09",31.0545,-97.5635,7902346.36666667,90285.3,27350.5177051412,56919593.2316063,1.14223517836357,196967.930550611
"Texas","2022-10",31.0545,-97.5635,7994533.51612903,90774.6774193548,27657.0367067409,73985537.0692662,1.13544762386109,249868.200649918
"Texas","2022-11",31.0545,-97.5635,8047987.9,91071.0666666667,27815.4146560794,79279522.1150613,1.13193717507934,279889.968882896
"Texas","2022-12",31.0545,-97.5635,8140513.41935484,91363.6451612903,28133.5206241546,98922005.8190863,1.12274281429786,305453.853063895
"Texas","2023-01",31.0545,-97.5635,8283200.51612903,91945.6129032258,28626.0553196637,107352309.166713,1.11054645603829,313034.891049646
"Texas","2023-02",31.0545,-97.5635,8402176.85714286,92921.8928571429,28979.3232060394,109242384.288289,1.10595062328459,314941.344707089
"Texas","2023-03",31.0545,-97.5635,8454875.8,93291.9,29158.88570518,110104929.40417,1.10340976907485,315195.399186034
"Utah","2020-04",40.15,-111.8624,3310.61111111111,29.9444444444444,103.264331944184,235459.636769348,1.56222608007952,2500.35881911866
"Utah","2020-05",40.15,-111.8624,6972.90322580645,77.4838709677419,217.498271212737,279315.605451031,1.53176563569885,5279.9383560359
"Utah","2020-06",40.15,-111.8624,14959.3666666667,141.166666666667,466.611436165622,385396.696083535,1.26122913303279,8423.71089494414
"Utah","2020-07",40.15,-111.8624,31191.2903225806,229.870967741935,972.916373906977,616128.827768763,1.22830721553485,13515.3743687987
"Utah","2020-08",40.15,-111.8624,46148.6451612903,360.096774193548,1439.46505728679,767158.871168168,1.1332030322413,18493.7443789883
"Utah","2020-09",40.15,-111.8624,60276.6666666667,433.2,1880.14523791848,853755.506648769,1.01206617346123,22826.198388542
"Utah","2020-10",40.15,-111.8624,91261.3548387097,529.935483870968,2846.61729313702,995986.441914584,0.893898569371338,30205.8874294713
"Utah","2020-11",40.15,-111.8624,152676.433333333,721.966666666667,4762.27178688346,1562506.42762505,0.522418990450978,49830.1942820212
"Utah","2020-12",40.15,-111.8624,237032.935483871,1074.67741935484,7393.51343604224,2040774.06451613,0.452743322973993,63655.6706144038
"Utah","2021-01",40.15,-111.8624,315236.903225806,1463.41935483871,9832.84569622579,2424916.16129032,0.46378286186732,75637.8019078953
"Utah","2021-02",40.15,-111.8624,359872.75,1788.57142857143,11225.1236603848,2730426.92857143,0.496808703542292,85167.270705712
"Utah","2021-03",40.15,-111.8624,378566.967741935,2028.03225806452,11808.2322894416,2962221,0.535619531376391,92397.3738894895
"Utah","2021-04",40.15,-111.8624,391350.566666667,2160.06666666667,12206.977342394,3176664.93333333,0.551948304341966,99086.2928751198
"Utah","2021-05",40.15,-111.8624,402016.64516129,2254.74193548387,12539.672857888,3363067.64516129,0.560827284336628,104900.552195671
"Utah","2021-06",40.15,-111.8624,410093.933333333,2326.56666666667,12791.6190210019,3504247,0.567321562026654,109304.207977771
"Utah","2021-07",40.15,-111.8624,422239.064516129,2407.64516129032,13170.4490363295,3630253.58064516,0.570223950022105,113234.595732232
"Utah","2021-08",40.15,-111.8624,446543.709677419,2539.03225806452,13928.5576940627,3800223.67741935,0.568583302260964,118536.290164105
"Utah","2021-09",40.15,-111.8624,485565.833333333,2762.2,15145.7328303531,4057432.7,0.568792229129794,126559.134586292
"Utah","2021-10",40.15,-111.8624,528543.451612903,3058.48387096774,16486.2874564453,4340303,0.578606646610355,135382.403637228
"Utah","2021-11",40.15,-111.8624,574083.3,3368.43333333333,17906.7629706939,4620097.46666667,0.586720602110017,144109.731526947
"Utah","2021-12",40.15,-111.8624,614883.129032258,3672.51612903226,19179.3881589297,4899166,0.597227519365242,152814.416158914
"Utah","2022-01",40.15,-111.8624,755972.709677419,3954.90322580645,23580.2437111596,5299169.48387097,0.527879959914928,165291.294641757
"Utah","2022-02",40.15,-111.8624,909918.428571429,4282,28382.1069574657,5707388.35714286,0.470538719172842,178024.426930822
"Utah","2022-03",40.15,-111.8624,925782.870967742,4557.16129032258,28876.9494474894,5889868.48387097,0.492235994159795,183716.333272955
"Utah","2022-04",40.15,-111.8624,929324.666666667,4731.13333333333,28987.4248716504,5993421.13333333,0.509093255330037,186946.339700437
"Utah","2022-05",40.15,-111.8624,939681.838709677,4762,29310.4850004173,6072677.19354839,0.506779389574836,189418.488749646
"Utah","2022-06",40.15,-111.8624,964201.2,4797.53333333333,30075.2910673178,6186428.16666667,0.497591556674961,192966.60052028
"Utah","2022-07",40.15,-111.8624,995270.451612903,4862.51612903226,31044.4008191281,6292379.32258064,0.488583093992555,196271.42097871
"Utah","2022-08",40.15,-111.8624,1019894.41935484,4940.48387096774,31812.4697626993,6379343.58064516,0.484414158050769,198984.003553545
"Utah","2022-09",40.15,-111.8624,1033216.7,4995.43333333333,32228.017335224,6834383.19440726,0.483483884004005,203102.341135274
"Utah","2022-10",40.15,-111.8624,1041562.61290323,5035.90322580645,32488.3424206813,8374712.74324703,0.483494851156489,216712.88729785
"Utah","2022-11",40.15,-111.8624,1051906.7,5080.56666666667,32810.9944047926,8791446.6966866,0.482987664429436,234689.906583083
"Utah","2022-12",40.15,-111.8624,1067902.19354839,5150.87096774194,33309.924632462,9805624.56022876,0.482334828119742,328182.741860235
"Utah","2023-01",40.15,-111.8624,1078506.5483871,5220.45161290323,33640.6948683388,10155871.4541028,0.48404257643352,337163.283080079
"Utah","2023-02",40.15,-111.8624,1084388.25,5267.85714285714,33824.1564611888,10235132.9827244,0.485790946904872,336964.321943717
"Utah","2023-03",40.15,-111.8624,1088661.5,5285.9,33957.4473527102,10261985.4283087,0.485541066898493,337221.013181743
"Vermont","2020-04",44.0459,-72.7107,807.611111111111,38.6111111111111,129.427139118015,231548.257997006,2.49552776975295,2126.3551761045
"Vermont","2020-05",44.0459,-72.7107,932.741935483871,53.1612903225806,149.480509349343,237252.766097319,2.52135541259926,3735.93812286019
"Vermont","2020-06",44.0459,-72.7107,1110.76666666667,55.4,178.010616640144,261346.866179048,2.52540541235963,8051.30111802184
"Vermont","2020-07",44.0459,-72.7107,1316.06451612903,56.0322580645161,210.911493011741,274654.433101145,2.51772471562415,12654.0640527214
"Vermont","2020-08",44.0459,-72.7107,1505.51612903226,57.8064516129032,241.272863629368,284061.914211771,2.51252042888507,17721.5076008734
"Vermont","2020-09",44.0459,-72.7107,1688.3,58,270.565667022976,291146.445600283,2.44392910903655,24185.9231492863
"Vermont","2020-10",44.0459,-72.7107,1924.12903225806,58,308.35944740341,312011.376254488,2.38800030746709,30385.4301815391
"Vermont","2020-11",44.0459,-72.7107,2982.96666666667,60.6666666666667,478.047957041978,479704.183875745,2.03841620273981,75950.8313982031
"Vermont","2020-12",44.0459,-72.7107,5871.22580645161,100.064516129032,940.918158245035,624980.096774194,1.6957026285885,100158.832411179
"Vermont","2021-01",44.0459,-72.7107,9653.51612903226,159.387096774194,1547.06511317223,788128.451612903,1.66873750534247,126304.863004461
"Vermont","2021-02",44.0459,-72.7107,13590.1428571429,189.357142857143,2177.94590243464,967552.928571429,1.39567862519598,155059.292482949
"Vermont","2021-03",44.0459,-72.7107,17019.5806451613,214.774193548387,2727.54497998543,1187051.87096774,1.26496393687594,190236.02514912
"Vermont","2021-04",44.0459,-72.7107,21398.5333333333,236.733333333333,3429.31258937791,1446171.76666667,1.107496343711,231762.381494973
"Vermont","2021-05",44.0459,-72.7107,23732.3225806452,251.806451612903,3803.32386959468,1644243.83870968,1.06111177193307,263505.260302614
"Vermont","2021-06",44.0459,-72.7107,24325.5,255.866666666667,3898.3860292409,1712187.5,1.05184912218256,274393.859507139
"Vermont","2021-07",44.0459,-72.7107,24559.7419354839,258.322580645161,3935.92546270589,1750681.90322581,1.05183198065218,280562.943132941
"Vermont","2021-08",44.0459,-72.7107,26266.7096774194,265.838709677419,4209.48280777696,1820532.19354839,1.01273564228936,291757.097248251
"Vermont","2021-09",44.0459,-72.7107,30727.5666666667,292.666666666667,4924.37633783074,1979092.53333333,0.95316497649963,317167.856057292
"Vermont","2021-10",44.0459,-72.7107,36768.7741935484,340.903225806452,5892.53563661353,2189050.5483871,0.927785552187962,350815.56700312
"Vermont","2021-11",44.0459,-72.7107,44737.3,392.766666666667,7169.56548913523,2431932.06666667,0.879723363250225,389739.573400599
"Vermont","2021-12",44.0459,-72.7107,56801.7741935484,440.225806451613,9103.00889816141,2704259.41935484,0.77630217363171,433382.546704323
"Vermont","2022-01",44.0459,-72.7107,85780.4516129032,498.967741935484,13747.1095825252,3017506.16129032,0.59299126055329,483583.230039363
"Vermont","2022-02",44.0459,-72.7107,109050.821428571,569.964285714286,17476.4012552419,3288934.64285714,0.522553743814098,527082.150944511
"Vermont","2022-03",44.0459,-72.7107,114385.322580645,609.354838709677,18331.3043307887,3416974.09677419,0.532736799056352,547601.655922491
"Vermont","2022-04",44.0459,-72.7107,119588.8,623.833333333333,19165.2096431187,3516722.26666667,0.52174226654378,563587.221355932
"Vermont","2022-05",44.0459,-72.7107,128267.161290323,649.483870967742,20555.9971875021,3619000.93548387,0.506416909835048,579978.322612077
"Vermont","2022-06",44.0459,-72.7107,133921.933333333,675.733333333333,21462.2266312036,3694127.26666667,0.504570942731268,592018.011000139
"Vermont","2022-07",44.0459,-72.7107,136623.612903226,687.677419354839,21895.1957331341,3745845.70967742,0.503339658159285,600306.369131093
"Vermont","2022-08",44.0459,-72.7107,138850.967741935,699.548387096774,22252.1499164145,3784435.67741935,0.503806328600916,606490.767853176
"Vermont","2022-09",44.0459,-72.7107,141135.866666667,714.333333333333,22618.326070919,3812573.31105073,0.506129808020805,608039.883130794
"Vermont","2022-10",44.0459,-72.7107,143665.483870968,730.451612903226,23023.7205897809,3854083.21016178,0.508430291385245,597405.357261895
"Vermont","2022-11",44.0459,-72.7107,145887.133333333,761,23379.760433811,4216187.48212844,0.521625046300629,587509.104029393
"Vermont","2022-12",44.0459,-72.7107,147515.516129032,781.741935483871,23640.7238154891,4220012.00237093,0.529927960026542,583638.153594069
"Vermont","2023-01",44.0459,-72.7107,149337.161290323,851.290322580645,23932.6592760966,4291141.33182858,0.569952546721664,568857.340668575
"Vermont","2023-02",44.0459,-72.7107,151105.785714286,903,24216.097673883,4336461.02135168,0.597586522146027,560972.237972502
"Vermont","2023-03",44.0459,-72.7107,151705.2,913.8,24312.1593489629,4339102.11897493,0.602342880646438,561028.742350433
"Virgin Islands","2020-04",18.3358,-64.8963,53.6470588235294,2.70588235294118,50.0121740160434,37609.3281989612,1.75003681625438,551.943565212015
"Virgin Islands","2020-05",18.3358,-64.8963,68.1612903225806,5.25806451612903,63.5429860933183,40440.8177676363,1.89974471364229,1178.26679513597
"Virgin Islands","2020-06",18.3358,-64.8963,73.6333333333333,6,68.6442679394911,40457.6004803752,1.86519407319813,2209.66799666878
"Virgin Islands","2020-07",18.3358,-64.8963,230.322580645161,6.35483870967742,214.716952534923,33677.7050412096,1.77869677371788,5110.86491837748
"Virgin Islands","2020-08",18.3358,-64.8963,734.451612903226,9.90322580645161,684.688455926489,26669.4604375973,1.54540209648429,11479.5080635897
"Virgin Islands","2020-09",18.3358,-64.8963,1229.3,18.0666666666667,1146.00812917179,26923.2732278341,1.46813330125707,17171.5391977726
"Virgin Islands","2020-10",18.3358,-64.8963,1333.96774193548,20.5161290322581,1243.58405296592,27294.2767885493,1.50807803234764,20876.9834252947
"Virgin Islands","2020-11",18.3358,-64.8963,1445.93333333333,22.7666666666667,1347.96335657729,26959.5877263797,1.54648653494243,24444.9105666803
"Virgin Islands","2020-12",18.3358,-64.8963,1807.51612903226,23,1685.0469189621,31974.4193548387,1.28148179091734,29807.9756822526
"Virgin Islands","2021-01",18.3358,-64.8963,2212.74193548387,23.8709677419355,2062.81643685337,38546.5161290323,1.08156983889404,35934.7765680653
"Virgin Islands","2021-02",18.3358,-64.8963,2521.89285714286,24.6071428571429,2351.02067451883,44579.8214285714,0.976042217236581,41559.2920801837
"Virgin Islands","2021-03",18.3358,-64.8963,2772.58064516129,25.1612903225806,2584.72297904435,52131.5161290323,0.907908787498962,48599.3177173363
"Virgin Islands","2021-04",18.3358,-64.8963,3004.4,26.3666666666667,2800.83529104672,88873.2333333333,0.877714812182045,82851.5804651278
"Virgin Islands","2021-05",18.3358,-64.8963,3267.83870967742,27,3046.42457179906,107813.741935484,0.826970842037417,100508.764902379
"Virgin Islands","2021-06",18.3358,-64.8963,3681.66666666667,28.9,3432.21339697456,121702.133333333,0.784999800161607,113456.141005084
"Virgin Islands","2021-07",18.3358,-64.8963,4145.41935483871,32.6451612903226,3864.54427680083,135436,0.787130150627911,126259.462281389
"Virgin Islands","2021-08",18.3358,-64.8963,5264.48387096774,43.6451612903226,4907.78598553878,155862,0.827032645184158,145301.487862177
"Virgin Islands","2021-09",18.3358,-64.8963,6323.53333333333,64.9333333333333,5895.07899218158,174330.266666667,1.02580462665384,162518.427365726
"Virgin Islands","2021-10",18.3358,-64.8963,7013.67741935484,76,6538.46200111388,194167,1.0830715535584,181011.112354104
"Virgin Islands","2021-11",18.3358,-64.8963,7370.53333333333,83.8333333333333,6871.138954146,213977.8,1.13738676797632,199479.621135847
"Virgin Islands","2021-12",18.3358,-64.8963,7923.22580645161,87.6129032258064,7386.38345681062,233437.806451613,1.11139579364104,217621.104571366
"Virgin Islands","2022-01",18.3358,-64.8963,13075.0967741935,92.5806451612903,12189.1866858649,277564.903225806,0.717432749761282,258758.346595263
"Virgin Islands","2022-02",18.3358,-64.8963,15173.6785714286,105.571428571429,14145.577964937,320668.035714286,0.695639127670936,298941.003574492
"Virgin Islands","2022-03",18.3358,-64.8963,15530.8064516129,109.548387096774,14478.508456961,341163.161290323,0.705364353264584,318047.4710914
"Virgin Islands","2022-04",18.3358,-64.8963,15899.7,111,14822.407428124,354493.333333333,0.698238122007103,330474.45028651
"Virgin Islands","2022-05",18.3358,-64.8963,18079.7096774194,112.741935483871,16854.7093983475,393524.612903226,0.625526689351204,366861.144892443
"Virgin Islands","2022-06",18.3358,-64.8963,20457.5,115.933333333333,19071.3912817789,430751,0.566698033968553,401565.238467663
"Virgin Islands","2022-07",18.3358,-64.8963,21315.064516129,119.354838709677,19870.8510610145,443032.387096774,0.56000282928992,413014.49369502
"Virgin Islands","2022-08",18.3358,-64.8963,22209.2903225806,121.677419354839,20704.4881256112,454299.870967742,0.547915677274118,423518.543244716
"Virgin Islands","2022-09",18.3358,-64.8963,22980.1333333333,122.6,21423.1022610036,573197.174437933,0.533512670333421,425410.83233431
"Virgin Islands","2022-10",18.3358,-64.8963,23243.8387096774,123.161290322581,21668.9401402817,931848.587844768,0.529866740930576,393233.910594649
"Virgin Islands","2022-11",18.3358,-64.8963,23447.2,124,21858.5225789611,931182.765750758,0.528849892461546,392406.808878616
"Virgin Islands","2022-12",18.3358,-64.8963,23662.8387096774,126.161290322581,22059.5505739619,899254.882791004,0.533157748500628,390497.543478996
"Virgin Islands","2023-01",18.3358,-64.8963,24098.2258064516,128.032258064516,22465.4377880184,2390332.13754003,0.531314297814921,415796.492078006
"Virgin Islands","2023-02",18.3358,-64.8963,24672.5,129.535714285714,23000.8017302457,3198125.93245474,0.5250199425527,448832.992256082
"Virgin Islands","2023-03",18.3358,-64.8963,24785.7,130,23106.3318044524,3198125.93245474,0.524496123786669,448854.880694617
"Virginia","2020-04",37.7693,-78.17,9685.05555555555,318.333333333333,113.467681995149,415719.164876098,2.40505926995034,755.63194134311
"Virginia","2020-05",37.7693,-78.17,28924.6129032258,963.645161290323,338.873510834266,665883.954470967,2.22058722542254,2209.11512610075
"Virginia","2020-06",37.7693,-78.17,54204.5,1555.66666666667,635.046328172897,1032265.28106548,1.78259333057732,5496.59526659519
"Virginia","2020-07",37.7693,-78.17,74313.5806451613,1975.16129032258,870.639273899587,1255118.18077658,1.75419883908642,10007.3998561661
"Virginia","2020-08",37.7693,-78.17,105184.419354839,2380.09677419355,1232.31427819256,1775756.9606452,1.76765988646353,15696.3405392977
"Virginia","2020-09",37.7693,-78.17,134732.166666667,2861.83333333333,1578.4882754835,2396288.14920231,1.83153232146166,21063.0753677662
"Virginia","2020-10",37.7693,-78.17,162992.193548387,3419.38709677419,1909.57566315987,2666518.39468781,1.82806849833354,27247.8716064543
"Virginia","2020-11",37.7693,-78.17,204637.533333333,3823.73333333333,2397.48201993731,2960605.07497023,1.85033088480758,34413.5461085221
"Virginia","2020-12",37.7693,-78.17,289180.677419355,4492.61290322581,3387.96829366035,3763724.03225806,1.5629485100776,44094.8468658797
"Virginia","2021-01",37.7693,-78.17,425864.903225806,5661.58064516129,4989.32640447296,4734716.96774194,1.33496382072474,55470.7565848302
"Virginia","2021-02",37.7693,-78.17,544199.821428571,7102.92857142857,6375.7086291832,5569991.64285714,1.30410333618917,65256.625201785
"Virginia","2021-03",37.7693,-78.17,596538.806451613,9840.35483870968,6988.89905173444,6172990.64516129,1.6489568888748,72321.2102879894
"Virginia","2021-04",37.7693,-78.17,640059.966666667,10519.7333333333,7498.78205023815,6737158.73333333,1.64369962494592,78930.8621225415
"Virginia","2021-05",37.7693,-78.17,668913.064516129,10985.8387096774,7836.81770863762,7228181.06451613,1.64228929206873,84683.5566122708
"Virginia","2021-06",37.7693,-78.17,677932.433333333,11307.7333333333,7942.48637175236,7553001.36666667,1.66796000566209,88489.0698112987
"Virginia","2021-07",37.7693,-78.17,685033.225806452,11468.6774193548,8025.67747557532,7812376.61290323,1.67420631633407,91527.8451480598
"Virginia","2021-08",37.7693,-78.17,723526.258064516,11625.4193548387,8476.65218792807,8211959.5483871,1.60770733926929,96209.258609665
"Virginia","2021-09",37.7693,-78.17,815456.2,12185.8666666667,9553.68033273665,8875765.4,1.49521028434249,103986.241492755
"Virginia","2021-10",37.7693,-78.17,899123.193548387,13344.1612903226,10533.9018464886,9600781.38709677,1.48392010981986,112480.346972419
"Virginia","2021-11",37.7693,-78.17,946132.966666667,14349.5,11084.656558865,10182837.2666667,1.51660250473503,119299.567684949
"Virginia","2021-12",37.7693,-78.17,1014209.25806452,15041.2903225806,11882.2213161791,10780416.2258065,1.48398585346853,126300.65290472
"Virginia","2022-01",37.7693,-78.17,1342045.35483871,15803.3870967742,15723.0668086933,11701090.6129032,1.18867921511831,137087.043130045
"Virginia","2022-02",37.7693,-78.17,1602715.64285714,17540.2142857143,18777.0145301902,12536073.4285714,1.09395813729096,146869.492394914
"Virginia","2022-03",37.7693,-78.17,1655422.51612903,19294.5806451613,19394.515039203,12953496,1.16548304129619,151759.910557284
"Virginia","2022-04",37.7693,-78.17,1682689.13333333,19970.2,19713.9638882338,13284049.9666667,1.18678282334479,155632.59793185
"Virginia","2022-05",37.7693,-78.17,1739484.5483871,20313.3225806452,20379.3647274067,13630990.9032258,1.16798823902326,159697.270936024
"Virginia","2022-06",37.7693,-78.17,1827019.26666667,20459.5,21404.8995340053,14018552.5,1.11997635358011,164237.845406598
"Virginia","2022-07",37.7693,-78.17,1910836.38709677,20781.0322580645,22386.8798967793,14321855.8387097,1.08767924967531,167791.271259658
"Virginia","2022-08",37.7693,-78.17,1998882.74193548,21173.5161290323,23418.4089091183,14608767.3225806,1.05933214401721,171152.654250792
"Virginia","2022-09",37.7693,-78.17,2065584.06666667,21637.3666666667,24199.8649017906,14818675.2365351,1.0475254353345,173615.476787961
"Virginia","2022-10",37.7693,-78.17,2103194.06451613,22028.1290322581,24640.4942044664,14832083.1932518,1.04736432049136,172783.884836897
"Virginia","2022-11",37.7693,-78.17,2133881.23333333,22270.8333333333,25000.0173783613,15659806.0193464,1.04368177182151,144572.081494111
"Virginia","2022-12",37.7693,-78.17,2173983.25806452,22568.1935483871,25469.8426430135,17219049.947843,1.03813410755196,127085.485262136
"Virginia","2023-01",37.7693,-78.17,2230032,22868.2580645161,26126.4956471891,19163059.3942042,1.02547522853363,116721.46444412
"Virginia","2023-02",37.7693,-78.17,2272088.46428571,23455.1071428571,26619.2186355125,19802115.7211762,1.03229868800012,116793.637263054
"Virginia","2023-03",37.7693,-78.17,2288793.2,23654.1,26814.9271297973,20005115.1076095,1.03347529376978,113899.405608788
